ID,var_rpta_alt,Prob_uno
505697#867077#213265,,
507426#713711#366631,0.0,0.06263091749132758
531059#874955#205387,,
87597#82182#1023067,,
583970#516288#564054,,
241981#714364#365978,0.0,0.32484762184288773
357318#773268#307074,0.0,0.11659335753624948
251866#971069#109273,,
165105#521678#558664,,
466784#41434#1063663,0.0,0.2917802037116903
421560#89715#1015599,0.0,0.39607149551436066
446522#56746#1048201,0.0,0.13992995305842934
275194#437713#642582,,
523338#757767#322575,,
248559#226551#856258,,
171291#957578#122764,,
188435#173142#914980,,
181416#424347#655639,,
321222#692881#387461,,
604889#787591#292751,,
331603#361313#718549,,
105755#499093#581249,,
420183#1006187#74155,,
621296#956706#123636,,
443643#74725#1030328,,
557487#97362#990403,,
406698#146346#941749,,
379851#733048#347294,,
489653#64864#1040145,0.0,0.16015015671181
1967#524002#556340,,
157620#964308#116034,0.0,0.14370022216225872
529113#1064242#16100,,
68033#1009741#70601,,
148099#816164#264178,1.0,0.5072697514729958
14742#148284#939813,0.0,0.19630939314974283
282889#418786#661208,,
144315#1049035#31307,,
271612#833836#246506,0.0,0.10635358139245088
87459#832750#247592,,
144784#207525#875170,,
131420#523819#556523,,
315966#786878#293464,1.0,0.9514531517553131
560591#483288#597054,,
103427#736252#344090,,
522085#481540#598802,,
427833#138922#949175,,
478241#654833#425509,,
390647#734634#345708,1.0,0.9326839382077252
433171#980095#100247,,
402009#327958#755184,,
360239#63000#1041985,,
244634#1022030#58312,,
198791#605003#475339,1.0,0.895937065615273
489881#529423#550919,,
206038#331079#749481,,
518053#370116#709735,,
463368#711144#369198,0.0,0.04788401501866813
277130#34982#1070070,0.0,0.0451738010243784
447044#787122#293220,,
310618#756582#323760,0.0,0.2827517856981854
505117#562220#518122,,
504795#835848#244494,,
551363#241441#841580,,
243342#824309#256033,,
100739#134763#953312,,
45865#570284#510058,,
133108#135900#952191,1.0,0.9467119629308126
166220#980320#100022,0.0,0.07212015242102938
417666#1077147#3195,,
341330#181209#906924,,
486036#809495#270847,,
561404#874770#205572,,
83138#497491#582851,0.0,0.3117923166820509
15335#293776#789306,,
355003#145242#942855,,
335655#64680#1040328,,
587610#868584#211758,,
372871#970100#110242,,
235211#786312#294030,,
105184#182517#905616,,
472263#245889#837108,,
459181#424053#655930,,
16210#661677#418665,,
601339#750856#329486,,
220739#555201#525141,0.0,0.2602169921052165
55233#867332#213010,0.0,0.06252924383017588
539054#392845#687062,,
241656#1068006#12336,,
69177#680127#400215,,
74081#948315#132027,,
337129#911879#168463,,
36000#639157#441185,,
287016#955125#125217,,
52851#910543#169799,,
61858#658946#421396,0.0,0.4134832578508807
12172#328647#752041,,
583036#1009992#70350,,
371580#386453#693396,,
411170#712546#367796,,
321626#528647#551695,0.0,0.30364207438860513
596553#111354#976449,0.0,0.04430223421260874
589701#38592#1066496,1.0,0.6180755684702702
377258#65360#1039656,,
415372#1045664#34678,,
529082#893902#186440,,
65726#453628#626711,,
69561#305804#777306,,
133583#772657#307685,,
387205#238201#844782,,
572683#352267#727604,1.0,0.9550914687085369
242581#133484#954496,,
453694#623318#457024,,
420030#121199#966622,0.0,0.1734714375179517
468007#1037099#43243,0.0,0.2716173598908535
547794#153926#934189,,
385692#1046606#33736,0.0,0.2904904418015546
308905#858887#221455,0.0,0.25769298778054833
193793#137053#951051,0.0,0.1946368041331375
600229#681789#398553,1.0,0.8637610352935847
178674#33535#1071494,,
519150#901417#178925,,
308773#27142#885194,0.0,0.09104477294274604
286702#22329#999765,,
29348#570927#509415,,
329613#411721#668198,,
447494#165074#923049,,
433020#979845#100497,1.0,0.8995354033885341
60414#539708#540634,,
529552#9599#1078496,,
490777#559282#521060,,
331321#909614#170728,,
62296#26286#1005072,,
31118#437630#642665,,
24671#610181#470161,,
396386#70052#1049506,,
496845#2718#1076638,0.0,0.19554107054540915
200781#546025#534317,,
539589#391515#688391,,
435904#243340#839662,,
353807#696866#383476,,
295484#660805#419537,,
377116#168232#919900,0.0,0.22912278184044407
560104#201105#887165,,
307111#33025#878238,0.0,0.03414064315250156
531149#643942#436400,,
495500#998310#82032,,
306482#23867#998794,,
88434#434186#645974,,
306791#28422#883469,,
383311#53506#1051446,,
421380#527744#552598,,
360025#1039554#40788,,
51503#712757#367585,,
212537#394459#685455,,
433843#8871#1002067,,
442916#426433#653546,,
126288#534521#545821,,
442646#805512#274830,,
620364#136404#924035,,
281597#570489#509853,,
217192#32333#878395,,
109866#20438#997012,,
145186#336934#743660,,
309291#28608#883528,,
70322#19885#1002970,,
421021#539#1078179,0.0,0.06670984857685328
541990#15087#1013053,,
37421#711976#368366,,
626297#56375#1048572,1.0,0.7813642782969547
254066#323039#760094,0.0,0.07231705996324983
431435#8289#997729,,
319714#755331#325011,,
317823#148346#939749,,
50855#19764#999337,0.0,0.04097879328940055
413958#25107#998202,,
54870#16169#1072906,0.0,0.0595312937768965
281435#20777#1076573,,
188011#6715#1075604,,
188441#9867#1006732,,
579163#324290#757564,,
187717#13116#1077608,,
371126#225799#865958,,
280328#438237#624195,0.0,0.27638041406246994
310912#30263#1010119,,
311261#21530#998078,,
310741#28028#884676,,
82764#177400#939237,,
58323#11002#885344,,
264815#4433#1009651,,
418347#16255#1004998,,
144002#17139#1005140,,
483032#13272#1000239,0.0,0.36282599446236785
313681#23588#876069,0.0,0.06719272846944015
464114#951858#128484,,
39633#876794#203548,,
263088#4256#1080103,,
314494#20920#1006299,,
473288#18950#999442,,
456687#9184#1072820,,
208323#14070#1074485,,
287789#13583#1002603,,
312141#25470#999356,,
67166#1038681#41661,,
300819#265707#817293,0.0,0.23135573509375623
37994#764348#315994,,
100446#447870#632484,,
85049#374901#704948,,
515641#321506#761644,,
381500#398765#681148,,
106982#417842#662157,,
460788#215534#867229,,
545904#899309#181033,,
400754#600845#479497,0.0,0.43265046761268927
193245#606673#473669,1.0,0.647922221626402
502420#482809#597533,,
395047#396471#683440,,
399833#610194#470148,,
178458#622927#457415,,
325301#438452#641854,,
454156#918015#162327,0.0,0.2018850509623134
202337#266783#816225,,
408983#220696#862098,,
105557#1030668#49674,0.0,0.16815686307582528
513805#78910#1026238,,
180723#559103#521239,,
483421#175165#912939,1.0,0.6684571696498764
448118#908857#171485,0.0,0.04943749377283935
530081#869206#211136,,
612836#747720#332622,,
257728#965766#114576,0.0,0.4388285749926
47476#336876#743716,,
225855#211108#871644,,
139343#125643#962188,,
449303#884699#195643,,
7959#824184#256158,,
350542#217900#864871,,
39645#343117#737545,,
399370#332734#747843,,
632133#713556#366786,0.0,0.10430287680190088
555900#38817#1066273,0.0,0.3410709458098854
329420#710315#370027,,
60668#729404#350938,,
314105#616295#464047,0.0,0.22762844538771876
360732#553397#526945,,
457347#326725#756406,,
264692#261885#821100,,
358704#40347#1064746,,
416275#789957#290385,0.0,0.0933625136007051
59694#502721#577621,,
503377#212819#869937,,
29022#275755#807272,,
221753#1071578#8764,,
108182#164380#923736,1.0,0.8720869352787415
108725#1032800#47542,,
267123#520704#559638,,
236928#497392#582950,0.0,0.38419314552257594
388245#1061694#18648,0.0,0.31390546308229034
318658#669745#410597,0.0,0.4414621130658746
107860#489749#590593,,
160321#96412#991361,,
246972#768648#311694,,
150530#450986#629375,,
260672#429491#650505,,
303412#144067#944036,,
626024#261299#821687,,
291052#802602#277740,0.0,0.08395493350484964
394582#210007#872729,,
245333#957117#123225,,
546805#57546#1047417,,
365855#333869#746713,,
201382#788483#291859,,
501158#373154#706698,,
142991#388591#691267,,
561975#1053686#26656,,
384985#311544#771599,,
118324#340659#739988,,
399850#420516#659474,0.0,0.22758132426620997
320119#60712#1044264,,
582577#341963#738694,1.0,0.9011439488339927
274906#797941#282401,0.0,0.1649607267150987
235742#439456#640847,,
18876#654257#426085,,
527993#957142#123200,1.0,0.907261845064104
49544#850328#230014,,
16137#690707#389635,0.0,0.2544879859476493
70048#486341#594001,,
325391#733560#346782,,
408882#236303#846621,,
93663#632980#447362,0.0,0.38008286261070107
491186#965573#114769,,
299649#822795#257547,,
409200#574505#505837,,
258780#703954#376388,,
362954#1003710#76632,0.0,0.06746692307457143
50338#797618#282724,,
15289#482508#597834,,
220905#1060834#19508,0.0,0.05417971136100952
452907#55816#1049143,,
566832#264035#818958,,
382349#401286#678629,,
591987#308613#774508,,
475474#620677#459665,,
64978#320976#762180,0.0,0.1045792459698276
310374#942430#137912,,
279458#205384#879879,,
196262#966119#114223,0.0,0.09710100735583599
547273#858677#221665,,
395085#977835#102507,,
237422#761485#318857,,
128109#657557#422785,1.0,0.9784284053765688
229971#231853#850981,,
483753#856073#224269,,
163437#568098#512244,,
43911#534834#545508,,
380640#467966#612376,,
423032#952679#127663,,
72519#291058#791999,,
442798#875649#204693,,
573856#544425#535917,,
291122#802110#278232,,
61035#345487#735197,,
347846#354615#725251,,
507161#755529#324813,,
63662#689995#390347,0.0,0.0646603826817976
145424#250564#832437,,
583122#644290#436052,1.0,0.5568103592893107
410700#974274#106068,0.0,0.47434090601434337
617824#349740#731018,,
331402#366554#713301,,
556735#657492#422850,,
212571#688361#391981,,
490457#573158#507184,,
542799#321145#762010,,
390385#733436#346906,,
304026#303484#779622,,
598452#529256#551086,,
330201#448679#631678,0.0,0.1967379406561087
431678#799580#280762,,
291235#614969#465373,,
608706#39497#1065597,,
361865#766631#313711,0.0,0.3000378944554576
396695#599074#481268,,
477189#641010#439332,,
510380#893843#186499,,
47929#336615#743969,,
244784#645154#435188,,
234553#962166#118176,,
80679#815606#264736,0.0,0.2743835354702837
10407#108926#978872,,
147456#479121#601221,,
131487#207861#874850,,
163537#311890#771256,,
61842#1030995#49347,,
468676#1026787#53555,,
142907#507607#572735,,
269717#811590#268752,0.0,0.09210674777193269
423315#622844#457498,,
414641#402007#677911,,
496968#191129#897109,,
30095#449636#630737,,
297001#98926#988852,,
368070#1045697#34645,0.0,0.25303066366645793
421587#308123#774995,,
529884#106911#980876,0.0,0.2457725210013773
161506#1076868#3474,,
363795#838724#241618,,
857#651504#428838,,
363249#999302#81040,0.0,0.34235391240833074
541715#34000#1071028,,
548383#775749#304593,,
127317#440297#640009,,
543295#670865#409477,,
59678#426576#653404,,
65163#653277#427065,0.0,0.05979543198936963
292565#536910#543432,,
110338#843775#236567,0.0,0.36467275392068993
67386#790993#289349,,
617181#682444#397898,0.0,0.3751353108956284
194244#687144#393198,,
595611#686863#393479,,
100431#730426#349916,,
417182#515636#564706,,
76646#814038#266304,,
529251#809690#270652,,
85786#800286#280056,1.0,0.5278933323576074
602527#199401#888866,,
462443#74619#1030433,,
239046#464347#615995,,
122930#206858#875806,,
1331#310304#772837,0.0,0.03989947843795334
634287#758732#321610,0.0,0.4761629409929069
370646#422976#657008,,
111443#465105#615237,1.0,0.8420162871211184
111443#465180#615162,1.0,0.5440680508197259
451573#623636#456706,0.0,0.4254159286212584
256310#340229#740412,0.0,0.20794924729037514
82677#272620#810401,,
278713#494522#585820,,
229215#1072644#7698,0.0,0.1623234163319708
168104#527975#552367,0.0,0.15229844629711392
60989#665452#414890,,
121172#478409#601933,,
342208#448697#631660,,
288430#129887#957957,,
601825#542300#538042,0.0,0.19778932077543873
22147#719431#360911,,
533844#87445#1017822,0.0,0.010540241108944122
215248#456919#623404,,
193435#602243#478099,,
85967#855899#224443,,
422113#421646#658340,,
167683#1064709#15633,,
367273#294028#789057,,
474712#895348#184994,,
287922#481278#599064,1.0,0.9686985668577478
371618#126526#961308,,
356218#55193#1049760,,
54894#1054867#25475,,
183050#281700#801348,0.0,0.042659838706305984
113366#837255#243087,1.0,0.9395595489334869
359868#968257#112085,,
202650#541905#538437,,
422974#956140#124202,,
340166#870587#209755,,
339102#358792#721065,,
457440#461473#618867,,
120446#501202#579140,,
191677#603159#477183,,
430963#326998#756131,1.0,0.9120281428346175
598452#529252#551090,,
611649#700191#380151,,
188959#607459#472883,,
399350#316626#766514,,
138967#640270#440072,,
115558#459432#620911,,
485968#293524#789556,0.0,0.15976377419109108
83554#540345#539997,,
347407#396037#683869,,
88725#144997#943101,0.0,0.02694605411884448
401272#607869#472473,0.0,0.3538849822294793
293650#695192#385150,,
526815#250557#832443,,
492863#833646#246696,0.0,0.07196556032071985
274819#756570#323772,,
513745#465832#614510,,
234133#345546#735140,,
464380#468841#611501,,
479886#1069395#10947,0.0,0.36739871442611244
547916#1044031#36311,0.0,0.046703700806588526
442730#613982#466360,,
51931#652639#427703,,
115236#1009222#71120,0.0,0.07659663807104151
25102#566224#514118,,
229331#844459#235883,,
137438#955297#125045,,
467352#834693#245649,,
385070#284662#798393,,
595817#490913#589429,,
385690#592352#487990,,
508985#156418#931682,1.0,0.9565914761330989
242598#824316#256026,,
73082#829510#250832,0.0,0.08001222822823563
37769#248348#834651,,
99321#755973#324369,1.0,0.7303791842267392
291173#311242#771899,,
243303#504799#575543,,
518996#69502#1035550,,
36293#948473#131869,,
239541#419992#659999,,
353255#841149#239193,,
365184#715236#365106,,
322756#1021783#58559,0.0,0.48850315443128345
34286#647707#432635,,
317593#841237#239105,,
157258#320140#763016,,
379957#1063027#17315,,
267417#800650#279692,0.0,0.3244385620212654
399594#703892#376450,,
180074#833914#246428,,
381092#707093#373249,1.0,0.5627000759954871
322711#70405#1034645,,
631380#319593#763559,,
156458#216935#865836,0.0,0.2420876817847429
7246#1020421#59921,,
530860#339893#740752,,
212476#89852#1015467,,
557570#473096#607246,,
436738#820872#259470,,
44872#681276#399066,,
217708#1073810#6532,,
496401#695748#384594,,
392339#103519#984253,1.0,0.907889154725313
627551#781791#298551,,
8394#609334#471008,0.0,0.12998558178757913
24982#711824#368518,,
164798#955788#124554,,
196479#727326#353016,,
413993#260959#822024,,
345058#946184#134158,,
229885#814745#265597,,
301242#843207#237135,,
52215#772106#308236,,
443463#514190#566152,,
238835#1019528#60814,,
298279#270451#812556,,
58563#504892#575450,,
518905#690755#389587,,
438108#728352#351990,,
350764#57629#1047336,,
471482#826040#254302,,
313537#519472#560870,,
603981#416951#663043,,
321332#372431#707423,,
334395#372189#707666,,
428991#1055614#24728,,
237930#101425#986348,0.0,0.19273725671945208
301350#1061583#18759,,
454272#355471#724394,,
75840#505677#574665,,
627118#1034784#45558,,
510099#793345#286997,0.0,0.27660323960233985
126437#94233#993545,0.0,0.06183945027312968
71052#725232#355110,,
374445#839767#240575,,
611220#730302#350040,,
29439#1016011#64331,,
214061#341932#738723,,
215252#686507#393835,,
124738#762134#318208,,
601173#783864#296478,,
269753#447566#632781,,
57462#517378#562964,,
61164#382038#697819,,
606175#645688#434654,0.0,0.3159721573799962
231086#747870#332472,,
462495#891213#189129,,
168104#529089#551253,0.0,0.16526569335832034
168104#528357#551985,0.0,0.15229844629711392
620552#567386#512956,,
40709#807932#272410,,
246161#259826#823157,,
476192#471074#609268,,
43854#792729#287613,,
251210#705487#374855,,
291385#610595#469747,0.0,0.44800808211645077
460786#868506#211836,,
59245#724361#355981,,
436585#283063#799992,,
270517#500220#580122,,
206035#870214#210128,,
481834#104616#983156,,
103192#313617#769520,0.0,0.0541046444877192
599188#198543#889720,,
76877#235537#847353,,
623305#407728#672191,,
242485#1016805#63537,0.0,0.07135685173087639
476529#949296#131046,,
73084#954716#125626,,
380377#288725#794340,,
337201#296835#786264,,
576594#717928#362414,,
418234#807553#272789,,
27832#332860#747714,,
312856#503611#576731,0.0,0.2773419302506569
352502#319353#763793,0.0,0.19680166588963305
263630#854907#225435,0.0,0.29860754639090803
479204#618909#461433,,
566331#369906#709947,,
384795#609868#470474,,
163344#1063364#16978,,
375030#241090#841931,,
72209#670148#410194,0.0,0.042828919360792146
95278#447318#633031,,
87928#225289#857520,0.0,0.40687720771441854
499319#991393#88949,,
411551#619747#460595,0.0,0.3268931786998969
337320#357528#722336,,
288301#157294#930807,0.0,0.04693358596663078
127066#631019#449323,,
50681#148970#939125,,
606773#709395#370947,,
147698#498891#581451,,
44998#1013998#66344,,
374680#829760#250582,1.0,0.9112070967460196
9318#476955#603387,,
515546#536425#543917,0.0,0.07161735920382317
218645#994719#85623,0.0,0.21502206443680877
128122#924384#155958,0.0,0.35538745135316396
355865#239063#843947,1.0,0.9152064925711705
279375#536482#543860,,
26687#924688#155654,,
548549#1019140#61202,,
6468#594794#485548,,
32565#873260#207082,,
516124#795286#285056,,
405712#40103#1064993,,
587763#380028#699825,,
173554#645229#435113,,
534373#120027#967797,0.0,0.22935755458539187
195183#1000805#79537,,
186257#703669#376673,1.0,0.5438730031187374
604273#320087#763067,,
228863#1078865#1477,,
175961#768087#312255,,
55587#222086#860709,,
86499#238404#844589,,
132197#42276#1062531,,
29028#542415#537927,1.0,0.976024907741581
61877#400861#679049,,
260837#968190#112152,1.0,0.9923713767009665
138130#738596#341746,,
489881#529502#550840,,
507478#261339#821645,,
595505#783902#296440,1.0,0.5831356395996949
414402#1039987#40355,0.0,0.057326026244841156
268832#34481#1070558,,
385547#301424#781693,,
132853#686636#393706,,
481126#867175#213167,,
191592#871071#209271,,
297549#464795#615547,,
524253#483694#596648,,
282554#489025#591317,0.0,0.23175507086862054
520773#689838#390504,,
591017#1013695#66647,,
542389#169854#918280,,
606434#127528#960322,,
324451#180553#907575,,
323925#513482#566860,1.0,0.6781563332701827
273765#969023#111319,,
543043#664780#415562,,
110634#385784#694067,,
360781#526652#553690,,
3447#288390#794679,,
439453#808458#271884,,
412151#510020#570322,,
525688#118312#969519,,
390563#440783#639528,,
204283#460880#619460,,
381456#468956#611386,,
505104#90451#1014879,,
57909#405722#674198,,
141388#901912#178430,0.0,0.3156071966293574
468091#216123#866645,,
604284#294014#789071,,
584089#909192#171150,,
493045#562326#518016,,
372801#468188#612154,1.0,0.9110732909421997
285759#492555#587787,,
360509#353469#726400,,
120802#47488#1057336,,
102063#671186#409156,,
274073#192536#895709,,
334670#671013#409329,,
103298#811062#269280,,
500057#260460#822521,0.0,0.03852266850127453
240529#207230#875453,1.0,0.9450845010789257
62159#949456#130886,,
27427#159890#928210,0.0,0.1251681462017316
589992#590443#489899,,
460051#711892#368450,,
553729#114298#973521,,
154533#461642#618699,,
372320#852432#227910,,
506520#829283#251059,,
425255#295140#787953,,
303179#1060375#19967,1.0,0.8078721676263592
37694#748324#332018,0.0,0.07663082840093377
346542#871003#209339,,
73609#769605#310737,1.0,0.7337499454020553
24712#873791#206551,,
285925#664799#415543,,
471077#950360#129982,0.0,0.10215950122365858
129867#631844#448498,,
88745#701264#379078,,
97666#330741#749812,,
598119#533538#546804,,
463335#206541#878748,0.0,0.3344594733765995
256180#598684#481658,,
164795#1054694#25648,,
449792#777130#303212,,
553653#1052441#27901,,
132946#946253#134089,,
560476#123842#963987,,
543757#554458#525884,,
377149#47471#1057353,0.0,0.3282679728080663
416421#410223#669700,0.0,0.29534534784235356
252424#353994#725870,,
258785#89310#1015995,0.0,0.0437123642408801
188163#1046145#34197,,
569465#701486#378856,,
411389#426129#653847,,
511027#468363#611979,0.0,0.18185944253754227
265135#598986#481356,,
236228#683916#396426,,
486032#570923#509419,,
216731#126659#961176,0.0,0.030165544943826336
209903#999389#80953,,
69057#495533#584809,,
517111#783433#296909,,
10074#91326#996431,0.0,0.4520806289992523
3610#91607#996158,0.0,0.18737319126159185
114109#366792#713068,,
97326#977298#103044,,
580844#155078#933031,,
479276#508965#571377,,
463938#360867#718995,,
290719#741513#338829,,
214372#1033273#47069,,
107016#686396#393946,,
601825#97479#990286,0.0,0.05561267073737933
544429#1058351#21991,,
38083#975502#104840,,
96239#707314#373028,,
605427#179702#908419,1.0,0.984008756032728
547131#564285#516057,,
583047#583406#496936,,
559577#953748#126594,1.0,0.814391396530971
435124#814730#265612,,
521918#429952#650050,,
70180#486023#594319,0.0,0.4007244864587931
602486#426184#653795,0.0,0.2116944181337207
30965#275912#807117,,
376072#760802#319540,,
577024#398582#681329,,
203319#85416#1019846,,
116475#783179#297163,,
116477#882962#197380,0.0,0.087604046302452
119921#871073#209269,0.0,0.03884609919455829
127215#621680#458662,0.0,0.4684046919146071
525408#813723#266619,,
77195#619911#460431,0.0,0.3690818549973552
586981#1028701#51641,,
42028#193215#895032,0.0,0.2003910512879167
15695#677322#403020,,
33536#587459#492883,,
249207#277929#805105,,
396865#353499#726370,,
412102#417399#662594,,
410412#841305#239037,,
340820#1012970#67372,,
224104#848144#232198,,
354982#875973#204369,,
629729#121642#966178,,
319736#576980#503362,,
399234#801202#279140,,
533189#842338#238004,0.0,0.07767794018212336
417984#170551#917589,,
381465#943863#136479,,
77044#448231#632119,,
188762#412551#667364,1.0,0.971652060105872
424736#955239#125103,,
412278#1049889#30453,,
227#859401#220941,,
121562#867071#213271,,
282252#965712#114630,,
602188#496903#583439,,
28268#1019981#60361,0.0,0.2376329454390878
191248#296491#786613,0.0,0.20825651306977122
227881#814366#265976,,
181827#572462#507880,,
246665#981504#98838,,
401256#448604#631753,,
199471#1039766#40576,,
187193#134238#953793,,
603297#121745#966073,,
217848#617469#462873,,
542891#374300#705550,,
171697#537844#542498,,
80502#964762#115580,,
63786#925751#154591,,
107638#148950#939143,,
226218#760946#319396,0.0,0.39909751299380997
259141#1004226#76116,,
246011#1031479#48863,1.0,0.5093235021976755
560476#483417#596925,,
631498#637126#443216,,
290788#1046961#33381,,
334465#768264#312078,0.0,0.09568622610088881
401473#749409#330933,,
462663#705829#374513,,
560724#486130#594212,0.0,0.4511984377250505
402117#247968#835035,,
302769#507467#572875,0.0,0.36535401005542556
371727#969603#110739,,
345517#866521#213821,,
76559#634182#446160,,
21692#464545#615797,,
146490#1047010#33332,,
249181#300317#782794,,
149099#246331#836665,,
144687#322903#760232,0.0,0.41626497759668196
166103#381615#698238,,
381737#279817#803229,,
197154#699487#380855,,
117674#544825#535517,,
369336#977882#102460,,
203391#546385#533957,,
219383#953861#126481,,
428928#1072489#7853,,
599537#858221#222121,,
484795#718142#362200,,
109239#342531#738133,0.0,0.43608435405801715
537785#779483#300859,,
426273#1064523#15819,,
603668#751124#329218,,
305103#551077#529265,1.0,0.8617459137504732
590133#1071988#8354,,
368933#648403#431939,,
19623#305990#777121,,
486901#764372#315970,,
8153#824518#255824,,
179491#511341#569001,,
188959#607466#472876,,
349759#1048161#32181,,
162356#209657#873081,,
79180#127107#960732,,
196851#210339#872402,,
397991#871893#208449,,
338331#69438#1035614,,
326101#114274#973546,,
195265#1048480#31862,,
97505#98846#988929,,
75576#692530#387812,,
159387#485325#595017,0.0,0.4413594846179519
578807#483094#597248,,
154525#861182#219160,,
419357#1006898#73444,0.0,0.20026188055610927
164608#838647#241695,,
525343#134115#953909,,
465657#879014#201328,,
24145#505010#575332,0.0,0.31690351583614623
357420#291388#791672,,
498468#554000#526342,,
357031#763258#317084,,
287743#259849#823133,,
75084#632514#447828,,
463813#291001#792057,0.0,0.11127577118857018
185039#434959#645237,,
275910#119608#968218,,
110452#566481#513861,,
514009#630977#449365,,
196272#707127#373215,1.0,0.8698883725362979
268923#810426#269916,,
580140#115070#972750,,
286500#492049#588293,,
196590#442187#638121,,
193245#606889#473453,1.0,0.647922221626402
356181#870474#209868,0.0,0.04894960649940332
107162#258297#824688,0.0,0.23718544367162567
547940#671728#408614,0.0,0.3351628917859418
302769#507329#573013,0.0,0.36535401005542556
141823#302064#781048,,
32301#994087#86255,,
38865#513844#566498,,
432122#953204#127138,1.0,0.8476858571292862
37249#1044670#35672,1.0,0.5639378834013897
606000#1016036#64306,,
12141#779040#301302,,
239679#1016317#64025,0.0,0.4160299133297784
22562#557546#522796,1.0,0.8670140267059382
568293#687341#393001,,
444691#354773#725094,,
325120#396413#683497,,
515919#898883#181459,,
598211#652119#428223,,
542730#1049824#30518,,
328999#295938#787165,,
385425#1017608#62734,,
286089#797028#283314,0.0,0.30642575662859894
296510#668603#411739,,
103125#1037257#43085,,
186435#1050102#30240,,
315681#565399#514943,0.0,0.07054835325261918
304870#470734#609608,,
470962#258437#824550,,
255390#215598#867166,,
254723#1049819#30523,,
226949#412061#667855,,
83554#540254#540088,,
228291#991260#89082,0.0,0.08125858641998868
569085#686613#393729,0.0,0.4876704212520779
34906#1043781#36561,,
431954#528250#552092,0.0,0.3794457625787351
222006#624336#456006,0.0,0.41676435135573214
163304#531491#548851,,
402300#596292#484050,,
169340#550306#530036,,
242831#558729#521613,,
121069#642073#438269,,
428421#65162#1039851,,
260915#603595#476747,,
582068#49637#1055203,,
326256#280272#802768,0.0,0.3030955738563428
559105#1029887#50455,,
12477#750435#329907,0.0,0.07492411536554323
566503#265024#817967,,
77025#588280#492062,,
239237#866968#213374,,
148071#642682#437660,,
59669#866773#213569,,
100192#667305#413037,0.0,0.13075193423877293
30010#673793#406549,,
256665#35200#1069853,1.0,0.8995477152854252
26241#733871#346471,,
2476#772995#307347,0.0,0.2535794765675942
319045#427615#652368,,
122736#1038091#42251,0.0,0.37162870001223214
288958#388950#690908,,
90927#833733#246609,,
146815#909686#170656,,
385615#208073#874638,,
445676#369414#710443,1.0,0.8041640137693341
395816#976472#103870,0.0,0.4545184736417282
490829#61251#1043729,1.0,0.9691145827133928
54410#759724#320618,,
240020#385754#694097,,
250296#492840#587502,,
365772#456381#623943,,
74477#79187#1025971,,
512080#110058#977740,0.0,0.27742530620566336
222381#295203#787891,,
527033#662719#417623,0.0,0.15389904996952705
38047#712077#368265,0.0,0.33371463894550196
80844#1072794#7548,,
507362#81224#1024030,,
340945#821445#258897,,
47424#408606#671312,,
521861#1025890#54452,,
596289#246633#836363,,
47809#1038290#42052,,
610684#665810#414532,,
603076#463721#616621,1.0,0.8054303464489438
136012#407696#672221,,
197217#1052932#27410,,
456419#471389#608953,,
538118#779747#300595,,
33779#129032#958819,,
273472#138708#949389,,
367061#332470#748109,,
162617#958176#122166,,
602168#822435#257907,,
139748#118563#969270,0.0,0.051347916405014
453267#785710#294632,1.0,0.7421798454585653
183328#439338#640966,0.0,0.028528029786004647
201444#496787#583555,,
144323#659860#420482,0.0,0.27466288467359457
194375#761562#318780,,
33640#481289#599053,,
303185#230361#852477,,
284724#858679#221663,,
259992#739783#340559,,
341548#671905#408437,,
495577#166452#921669,,
310941#696543#383799,,
35420#1049746#30596,,
97634#212364#870387,,
146013#447188#633159,,
161673#367671#712192,,
477247#948413#131929,,
382542#688585#391757,,
266028#892575#187767,,
77462#561019#519323,,
539026#428898#651099,,
157612#559839#520503,0.0,0.4882113572252524
499646#600490#479852,,
44059#856707#223635,,
214474#499883#580459,,
272558#833163#247179,1.0,0.6699761204084531
630501#595913#484429,,
296356#1033023#47319,,
317860#230725#852112,,
295422#653080#427262,0.0,0.08838527091530178
244327#557832#522510,0.0,0.32418995257630046
634554#99853#987930,,
260762#509345#570997,,
628506#826578#253764,,
218469#718904#361438,1.0,0.9414807991873105
426345#735949#344393,1.0,0.8736782100735222
513499#771160#309182,,
374946#964653#115689,,
375265#526684#553658,,
323218#573320#507022,0.0,0.37598488578464734
548784#1018892#61450,,
153332#317380#765763,,
97084#443021#637286,,
75191#625469#454873,,
632294#1005954#74388,,
616371#881011#199331,,
344507#352600#727270,,
618710#104653#983118,,
153564#949868#130474,,
121139#453363#626981,,
34919#810941#269401,0.0,0.07658234474427549
196246#515812#564530,,
506588#314006#769131,,
248777#885227#195115,,
601381#542848#537494,0.0,0.12332708217305371
188453#604334#476008,,
76601#825374#254968,,
566005#312405#770739,,
184259#976167#104175,,
443166#657923#422419,,
420359#512777#567565,,
260264#889072#191270,0.0,0.046366024715371545
60717#943921#136421,1.0,0.7211715234235546
293366#874311#206031,,
479968#891942#188400,0.0,0.04005256934288063
388836#135774#952316,,
441496#1054690#25652,,
218261#116597#971216,0.0,0.29297861405216186
341026#253717#829281,,
56296#509952#570390,,
563967#137184#950922,0.0,0.18432223933361416
319388#68803#1036237,0.0,0.012798944285733445
389853#567399#512943,,
374835#1072795#7547,,
252309#104321#983451,,
222850#1054794#25548,0.0,0.2877719510606691
